StockCode,Description,QuantityTotal,QuantityAvg,QuantityStd,N_NonZeroDemandPeriods,MinWeek,MaxWeek,N_DemandPeriods,ADI,COV2,demand_type
82578,KITCHEN METAL SIGN,2048,40.15686274509804,46.439368018533415,51,201048,201149,102,2.0,1.1564491059302755,Lumpy
82580,BATHROOM METAL SIGN,5593,105.52830188679245,102.10394473159823,53,201048,201149,102,1.9245283018867925,0.9675503434247643,Lumpy
82581,TOILET METAL SIGN,3862,72.86792452830188,72.44813469379028,53,201048,201149,102,1.9245283018867925,0.9942390312715912,Lumpy
82582,AREA PATROLLED METAL SIGN,4218,79.58490566037736,68.7779129244333,53,201048,201149,102,1.9245283018867925,0.8642080097190528,Lumpy
82583,HOT BATHS METAL SIGN,7240,136.60377358490567,137.55311416414915,53,201048,201149,102,1.9245283018867925,1.0069495926381085,Lumpy
82599,FANNY'S REST STOPMETAL SIGN,209,9.08695652173913,66.84916062808747,23,201048,201120,73,3.1739130434782608,7.356606193521587,Lumpy
82600,N0 SINGING METAL SIGN,5521,115.02083333333333,182.23745201917117,48,201048,201149,102,2.125,1.584386469284589,Lumpy
82605,OLD DOC RUSSEL METAL SIGN,16,3.2,3.4928498393145966,5,201049,201112,64,12.8,1.0915155747858114,Lumpy
82613A,Amazon,73,5.214285714285714,8.03050502702109,14,201051,201143,93,6.642857142857143,1.5400968544971951,Lumpy
82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",493,10.955555555555556,27.425896484523495,45,201048,201149,102,2.2666666666666666,2.5033779752607654,Lumpy
82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",518,12.634146341463415,26.25524337876244,41,201048,201148,101,2.4634146341463414,2.0781177191684557,Lumpy
82613D,METAL SIGN CUPCAKE SINGLE HOOK,677,17.81578947368421,36.91103640944461,38,201048,201149,102,2.6842105263157894,2.0718159284474083,Lumpy
82613b,"METAL SIGN,CUPCAKE SINGLE HOOK",4,1.3333333333333333,0.5773502691896257,3,201051,201127,77,25.666666666666668,0.4330127018922193,Intermitent
82613c,"METAL SIGN,CUPCAKE SINGLE HOOK",5,1.6666666666666667,0.5773502691896257,3,201051,201143,93,31.0,0.3464101615137754,Intermitent
82616B,FRAPPUCINO SCARF KNITTING KIT,335,12.407407407407407,11.968738958249205,27,201048,201149,102,3.7777777777777777,0.9646446324559061,Lumpy
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,321,11.88888888888889,10.846244771395567,27,201048,201149,102,3.7777777777777777,0.9123009620800009,Lumpy
84006,MAGIC TREE -PAPER FLOWERS,918,24.157894736842106,25.53696453398958,38,201048,201149,102,2.6842105263157894,1.0570856778775641,Lumpy
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,1145,35.78125,47.318232437061106,32,201049,201149,101,3.15625,1.3224309502060745,Lumpy
84016,FLAG OF ST GEORGE CAR FLAG,27,13.5,16.263455967290593,2,201117,201137,21,10.5,1.2047004420215255,Lumpy
84029E,RED WOOLLY HOTTIE WHITE HEART.,4660,97.08333333333333,178.3239740368974,48,201048,201149,102,2.125,1.8368134664744797,Lumpy
84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3589,69.01923076923077,98.43909043102174,52,201048,201149,102,1.9615384615384615,1.4262559772675203,Lumpy
84030E,ENGLISH ROSE HOT WATER BOTTLE,1503,31.3125,34.38032357230179,48,201048,201149,102,2.125,1.097974405502652,Lumpy
84030e,ENGLISH ROSE HOT WATER BOTTLE,108,4.5,4.086031347641994,24,201048,201149,102,4.25,0.9080069661426653,Lumpy
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,411,10.275,15.45047920591163,40,201048,201149,102,2.55,1.5036962730814238,Lumpy
84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,283,6.5813953488372094,8.463458029444485,43,201048,201149,102,2.372093023255814,1.2859671210816708,Lumpy
84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,977,20.78723404255319,30.692681587843204,47,201048,201149,102,2.1702127659574466,1.476515900336367,Lumpy
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,873,20.302325581395348,45.54931126117785,43,201048,201149,102,2.372093023255814,2.2435514137808106,Lumpy
84033,FLAG OF ST GEORGE ,23,3.2857142857142856,3.147183169877773,7,201103,201137,35,5.0,0.957838356049757,Lumpy
84050,PINK HEART SHAPE EGG FRYING PAN,2924,64.97777777777777,92.49311740706314,45,201048,201144,97,2.1555555555555554,1.4234576892331878,Lumpy
84051,ASS COLOUR GLOWING TIARAS,282,13.428571428571429,24.9049622135257,21,201048,201149,102,4.857142857142857,1.854624845688084,Lumpy
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,53847,1035.5192307692307,978.843725442735,52,201048,201149,102,1.9615384615384615,0.9452685149223211,Lumpy
84078A,SET/4 WHITE RETRO STORAGE CUBES ,380,7.755102040816326,9.152710464312602,49,201049,201149,101,2.061224489795918,1.1802179282929408,Lumpy
84086B,YELLOW/BLUE RETRO RADIO,15,2.5,1.760681686165901,6,201110,201149,40,6.666666666666667,0.7042726744663603,Lumpy
84086C,PINK/PURPLE RETRO RADIO,222,9.652173913043478,8.921927511128635,23,201048,201148,101,4.391304347826087,0.9243438412430567,Lumpy
84192,ASSORTED COLOUR METAL CAT ,115,6.388888888888889,3.775133638287273,18,201049,201148,100,5.555555555555555,0.5908904825145297,Lumpy
84199,GLOW IN DARK DOLPHINS,139,8.176470588235293,6.2172672264191675,17,201051,201149,99,5.823529411764706,0.7603852003534234,Lumpy
84201B,HAPPY BIRTHDAY CARD STRIPEY TEDDY,13,6.5,7.7781745930520225,2,201134,201147,14,7.0,1.1966422450849266,Lumpy
84206A,3 BLACK CATS W HEARTS BLANK CARD,24,12.0,8.48528137423857,2,201134,201147,14,7.0,0.7071067811865475,Lumpy
84206C,CHAMPAGNE TRAY BLANK CARD,8,4.0,1.4142135623730951,2,201122,201147,26,13.0,0.3535533905932738,Intermitent
84212,"ASSORTED FLOWER COLOUR ""LEIS""",10315,229.22222222222223,297.7111083591004,45,201048,201149,102,2.2666666666666666,1.2987881605583633,Lumpy
84218,BOX/12 CHICK & EGG IN BASKET,121,10.083333333333334,18.44627744329873,12,201101,201114,14,1.1666666666666667,1.829382886938717,Eratic
84226,HEN HOUSE W FAMILY IN BARN & NEST,17,1.8888888888888888,1.1666666666666667,9,201103,201123,21,2.3333333333333335,0.6176470588235294,Lumpy
84228,HEN HOUSE WITH CHICK STANDING,292,19.466666666666665,31.318334809470556,15,201049,201148,100,6.666666666666667,1.608818568979652,Lumpy
84231,EASTER BUNNY WITH BASKET ON BACK,108,8.307692307692308,6.033028749926185,13,201102,201144,43,3.3076923076923075,0.7261979050837074,Lumpy
84247E,PACK OF 12 CHRISTMAS FUN CARDS,167,11.928571428571429,11.68473221913823,14,201049,201148,100,7.142857142857143,0.9795583896283545,Lumpy
84247G,"DECOUPAGE,GREETING CARD,",357,17.85,15.11804429011553,20,201048,201128,81,4.05,0.8469492599504498,Lumpy
84247K,"FOLK ART GREETING CARD,pack/12",59,5.9,14.4564480038801,10,201048,201141,94,9.4,2.4502454243864573,Lumpy
84247L,FAWN AND MUSHROOM GREETING CARD,136,15.11111111111111,15.80699563835934,9,201049,201116,68,7.555555555555555,1.0460511819502505,Lumpy
84247N,PACK/12 BLUE FOLKART CARDS,22,1.375,0.6191391873668904,16,201048,201147,100,6.25,0.4502830453577385,Intermitent
84251B,"GREETING CARD, STICKY GORDON",173,7.521739130434782,17.177865157911768,23,201049,201138,90,3.9130434782608696,2.2837624198379807,Lumpy
84251C,"GREETING CARD, TWO SISTERS.",127,10.583333333333334,12.731195282978472,12,201051,201131,81,6.75,1.2029475857932415,Lumpy
84251G,"GREETING CARD, OVERCROWDED POOL.",270,12.272727272727273,8.891846549785654,22,201049,201149,101,4.590909090909091,0.7245208299825348,Lumpy
84270,ASSTD DESIGN BUBBLE GUM RING,24,12.0,12.727922061357855,2,201048,201049,2,1.0,1.0606601717798212,Eratic
84279B,CHERRY BLOSSOM DECORATIVE FLASK,379,17.227272727272727,39.56902566664729,22,201104,201130,27,1.2272727272727273,2.2968827563753047,Eratic
84279P,CHERRY BLOSSOM  DECORATIVE FLASK,344,7.166666666666667,21.295622698087296,48,201048,201148,101,2.1041666666666665,2.971482236942413,Lumpy
84306,S/3 PINK SQUARE PLANTERS ROSES,8,1.3333333333333333,2.4221202832779936,6,201105,201112,8,1.3333333333333333,1.8165902124584952,Lumpy
84313B,BLUE TV TRAY TABLE ,95,8.636363636363637,10.278839693980322,11,201049,201113,65,5.909090909090909,1.190181438250353,Lumpy
84313C,ORANGE TV TRAY TABLE ,497,29.235294117647058,49.896805273189464,17,201050,201122,73,4.294117647058823,1.7067317699078892,Lumpy
84341B,SMALL PINK MAGIC CHRISTMAS TREE,464,25.77777777777778,68.04631256427324,18,201048,201148,101,5.611111111111111,2.6397276425795653,Lumpy
84347,ROTATING SILVER ANGELS T-LIGHT HLDR,100,2.2222222222222223,1353.264938934537,45,201048,201149,102,2.2666666666666666,608.9692225205416,Lumpy
84356,POMPOM CURTAIN,424,12.114285714285714,14.541566038674887,35,201049,201149,101,2.8857142857142857,1.2003651211170308,Lumpy
84358,FLOOR LAMP SHADE WOOD BASE,33,2.5384615384615383,1.4500221041639683,13,201048,201132,85,6.538461538461538,0.5712208289130785,Lumpy
84360,TABLE LAMP WHITE SHADE WOOD BASE,78,4.588235294117647,8.193433525767842,17,201048,201149,102,6.0,1.7857483325391452,Lumpy
84375,SET OF 20 KIDS COOKIE CUTTERS,4309,81.30188679245283,58.59396953272857,53,201048,201149,102,1.9245283018867925,0.7206963066220966,Lumpy
84378,SET OF 3 HEART COOKIE CUTTERS,6278,118.45283018867924,140.47030428552065,53,201048,201149,102,1.9245283018867925,1.1858754582880846,Lumpy
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,5730,108.11320754716981,71.35303895672519,53,201048,201149,102,1.9245283018867925,0.6599844790063586,Lumpy
84387A,BIRD ON BRANCH CANVAS SCREEN,22,11.0,0.0,2,201125,201129,5,2.5,0.0,Intermitent
84388,WISE MAN STAR SHAPE EGG PAN,30,6.0,7.0710678118654755,5,201049,201116,68,13.6,1.1785113019775793,Lumpy
84406B,CREAM CUPID HEARTS COAT HANGER,1422,27.346153846153847,77.62602267720376,52,201048,201149,102,1.9615384615384615,2.8386449924153276,Lumpy
84415A,PINK FLOCK SUEDE CUSHION COVER ,1,0.3333333333333333,9.814954576223638,3,201123,201130,8,2.6666666666666665,29.444863728670914,Lumpy
84422,Dagamed,488,32.53333333333333,132.8145144104937,15,201049,201138,90,6.0,4.082413352781569,Lumpy
84429A,MEDIUM PINK BUDDHA HEAD ,55,2.8947368421052633,2.9419331671936257,19,201049,201149,101,5.315789473684211,1.0163041850305252,Lumpy
84452,METAL RABBIT LADDER EASTER ,135,10.384615384615385,17.07111820951038,13,201104,201142,39,3.0,1.6438854572121107,Lumpy
84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,127,9.071428571428571,8.259859243672057,14,201050,201145,96,6.857142857142857,0.9105356646567623,Lumpy
84459A,PINK METAL CHICKEN HEART ,657,18.771428571428572,39.801777756841986,35,201049,201146,98,2.8,2.120338236665859,Lumpy
84459B,YELLOW METAL CHICKEN HEART ,731,43.0,53.89573266966505,17,201048,201114,67,3.9411764705882355,1.2533891318526755,Lumpy
84461,12 PINK HEN+CHICKS IN BASKET,35,3.888888888888889,7.406828681096324,9,201102,201116,15,1.6666666666666667,1.904613089424769,Lumpy
84462,3 PINK HEN+CHICKS IN BASKET,12,2.0,0.8944271909999159,6,201102,201115,14,2.3333333333333335,0.4472135954999579,Intermitent
84465,15 PINK FLUFFY CHICKS IN BOX,4,0.6666666666666666,3.011090610836324,6,201104,201144,41,6.833333333333333,4.5166359162544865,Lumpy
84466,TOP SECRET PEN SET,45,4.5,4.6963342678684565,10,201108,201130,23,2.3,1.0436298373041015,Lumpy
84497,BUTTONS AND STRIPES NOTEBOOK ,92,18.4,35.61319980007413,5,201049,201146,98,19.6,1.9354999891344635,Lumpy
84507B,STRIPES DESIGN MONKEY DOLL,59,3.2777777777777777,4.700507551512929,18,201050,201136,87,4.833333333333333,1.434053151309029,Lumpy
84507C,adjustment,63,2.8636363636363638,2.9486955073057635,22,201048,201143,96,4.363636363636363,1.0297031930274094,Lumpy
84508A,check,1591,53.03333333333333,81.85331006022965,30,201048,201145,98,3.2666666666666666,1.5434313650577558,Lumpy
84508B,STRIPES DESIGN TEDDY,28,1.12,5.5776339069537375,25,201048,201147,100,4.0,4.980030274065837,Lumpy
84508C,check,36,1.565217391304348,5.417363388859614,23,201048,201149,102,4.434782608695652,3.4610932762158644,Lumpy
84509A,SET OF 4 ENGLISH ROSE PLACEMATS,887,16.735849056603772,16.820489958331073,53,201048,201149,102,1.9245283018867925,1.0050574608698388,Lumpy
84509B,SET OF 4 FAIRY CAKE PLACEMATS,217,5.2926829268292686,4.331534961413935,41,201048,201149,102,2.4878048780487805,0.8184006148293609,Lumpy
84509C,SET OF 4 POLKADOT PLACEMATS ,131,4.366666666666666,4.986072556655176,30,201049,201149,101,3.3666666666666667,1.1418486770966054,Lumpy
84509E,SET OF 4 CAROUSEL PLACEMATS ,91,5.6875,7.726307872026155,16,201049,201149,101,6.3125,1.3584717137628404,Lumpy
84509G,SET OF 4 FAIRY CAKE PLACEMATS ,517,17.233333333333334,31.034667304687574,30,201048,201149,102,3.4,1.800851100852277,Lumpy
84509a,SET OF 4 ENGLISH ROSE PLACEMATS,104,3.0588235294117645,2.5339055550382756,34,201105,201149,45,1.3235294117647058,0.8283922006855902,Lumpy
84509b,SET OF 4 FAIRY CAKE PLACEMATS,5,1.25,0.5,4,201105,201145,41,10.25,0.4,Intermitent
84509c,SET OF 4 POLKADOT PLACEMATS ,43,2.5294117647058822,1.2307338795828044,17,201048,201149,102,6.0,0.48656920820715527,Intermitent
84510A,SET OF 4 ENGLISH ROSE COASTERS,1200,23.076923076923077,23.499558739158132,52,201048,201149,102,1.9615384615384615,1.0183142120301858,Lumpy
84510C,SET OF 4 POLKADOT COASTERS,134,3.9411764705882355,4.592095820921042,34,201049,201149,101,2.9705882352941178,1.1651586411292194,Lumpy
84510E,SET OF 4 GREEN CAROUSEL COASTERS,34,2.2666666666666666,2.3441924185608345,15,201049,201149,101,6.733333333333333,1.0342025376003683,Lumpy
84510a,SET OF 4 ENGLISH ROSE COASTERS,53,2.409090909090909,1.7087754152940695,22,201049,201126,78,3.5454545454545454,0.7093030025748968,Lumpy
84510c,SET OF 4 POLKADOT COASTERS,40,2.5,1.673320053068151,16,201049,201149,101,6.3125,0.6693280212272603,Lumpy
84519A,TOMATO CHARLIE+LOLA COASTER SET,512,12.19047619047619,18.30665358882859,42,201048,201149,102,2.4285714285714284,1.5017176772085952,Lumpy
84519B,CARROT CHARLIE+LOLA COASTER SET,472,10.727272727272727,12.240541932758164,44,201048,201149,102,2.3181818181818183,1.1410674683079645,Lumpy
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,493,35.214285714285715,48.91307607367391,14,201048,201114,67,4.785714285714286,1.3890123022949996,Lumpy
84527,FLAMES SUNGLASSES PINK LENSES,52,7.428571428571429,8.363753998796291,7,201103,201147,45,6.428571428571429,1.1258899613764237,Lumpy
84531A,PINK KNITTED EGG COSY,115,11.5,16.754767149149586,10,201048,201116,69,6.9,1.4569362738390945,Lumpy
84531B,BLUE KNITTED EGG COSY,135,12.272727272727273,11.782112790929384,11,201048,201116,69,6.2727272727272725,0.9600240051868386,Lumpy
84534b,FAIRY CAKE NOTEBOOK A5 SIZE,2,1.0,0.0,2,201048,201051,4,2.0,0.0,Intermitent
84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,798,79.8,143.34325547052742,10,201110,201121,12,1.2,1.7962813968737774,Eratic
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,1253,25.06,34.414881688488386,50,201048,201149,102,2.04,1.3732993491016914,Lumpy
84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,3106,59.73076923076923,41.02037532194878,52,201048,201149,102,1.9615384615384615,0.6867545127950213,Lumpy
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,2054,38.75471698113208,58.662301372535715,53,201048,201149,102,1.9245283018867925,1.513681583614602,Lumpy
84536a,ENGLISH ROSE NOTEBOOK A7 SIZE,14,4.666666666666667,5.507570547286102,3,201106,201146,41,13.666666666666666,1.1801936887041646,Lumpy
84539,KNITTED RABBIT DOLL ,32,10.666666666666666,5.033222956847167,3,201048,201127,80,26.666666666666668,0.4718646522044219,Intermitent
84549,CROCHET WHITE RABBIT KEYRING ,38,6.333333333333333,9.070097390142328,6,201113,201145,33,5.5,1.4321206405487887,Lumpy
84551,CROCHET DOG KEYRING,13,6.5,7.7781745930520225,2,201124,201140,17,8.5,1.1966422450849266,Lumpy
84558A,3D DOG PICTURE PLAYING CARDS,336,9.333333333333334,11.661903789690601,36,201048,201149,102,2.8333333333333335,1.2494896917525644,Lumpy
84558a,3D DOG PICTURE PLAYING CARDS,5,1.25,0.5,4,201049,201149,101,25.25,0.4,Intermitent
84559A,3D SHEET OF DOG STICKERS,397,10.179487179487179,10.743104997776591,39,201048,201149,102,2.6153846153846154,1.055367997262688,Lumpy
84559B,3D SHEET OF CAT STICKERS,75,2.586206896551724,30.06958268675615,29,201048,201144,97,3.3448275862068964,11.62690530554571,Lumpy
84559a,3D SHEET OF DOG STICKERS,29,1.9333333333333333,1.7511900715418263,15,201048,201126,79,5.266666666666667,0.9057879680388756,Lumpy
84559b,3D SHEET OF CAT STICKERS,23,1.5333333333333334,0.7432233529572065,15,201049,201138,90,6.0,0.48471088236339555,Intermitent
84562A,PINK/WHITE RIBBED MELAMINE JUG,1,0.25,1.5,4,201048,201107,60,15.0,6.0,Lumpy
84563A,damaged,82,5.857142857142857,6.992932067530679,14,201048,201121,74,5.285714285714286,1.1939152310418233,Lumpy
84563B,damaged,87,4.578947368421052,5.091559349372954,19,201048,201138,91,4.7894736842105265,1.1119497429665073,Lumpy
84568,GIRLS ALPHABET IRON ON PATCHES ,13882,315.5,716.6181721468992,44,201049,201149,101,2.2954545454545454,2.2713729703546726,Lumpy
84569A,PACK 3 IRON ON DOG PATCHES,276,8.363636363636363,7.0525623970041105,33,201049,201149,101,3.0606060606060606,0.843241156163535,Lumpy
84569B,PACK 3 FIRE ENGINE/CAR PATCHES,49,3.5,9.725066738944422,14,201048,201114,67,4.785714285714286,2.7785904968412636,Lumpy
84569D,PACK 6 HEART/ICE-CREAM PATCHES,398,10.205128205128204,18.115389629552528,39,201048,201149,102,2.6153846153846154,1.7751261194787655,Lumpy
84575A,PINK DOG CANNISTER,13,2.6,4.277849927241488,5,201050,201116,67,13.4,1.6453268950928799,Lumpy
84576,BLUE CAT BISCUIT BARREL PINK HEART,53,5.888888888888889,10.445626410661598,9,201114,201129,16,1.7777777777777777,1.7737856169047996,Lumpy
84580,MOUSE TOY WITH PINK T-SHIRT,390,8.297872340425531,6.282878368394888,47,201048,201149,102,2.1702127659574466,0.7571673931142558,Lumpy
84581,DOG TOY WITH PINK CROCHET SKIRT,146,3.8421052631578947,7.456273671861923,38,201048,201149,102,2.6842105263157894,1.9406739693887196,Lumpy
84584,PINK GINGHAM CAT WITH SCARF,91,5.352941176470588,8.177264032598162,17,201050,201130,81,4.764705882352941,1.527620753342514,Lumpy
84592,CROCHET ROSE PURSE WITH SUEDE BACK,76,4.0,2.3094010767585034,19,201103,201148,46,2.4210526315789473,0.5773502691896258,Lumpy
84595E,LARGE TORTILLA DESIGN RED BOWL,87,5.8,10.469001862641921,15,201049,201131,83,5.533333333333333,1.8050003211451588,Lumpy
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,5062,97.34615384615384,75.31134972022312,52,201049,201149,101,1.9423076923076923,0.773644841061162,Lumpy
84596E,SMALL LICORICE DES PINK BOWL,417,26.0625,45.9121897394,16,201048,201113,66,4.125,1.7616187909601917,Lumpy
84596F,SMALL MARSHMALLOWS PINK BOWL,3732,70.41509433962264,53.1559512415569,53,201048,201149,102,1.9245283018867925,0.7548942700435465,Lumpy
84596G,SMALL CHOCOLATES PINK BOWL,1780,34.90196078431372,38.7351287086855,51,201048,201149,102,2.0,1.1098267214286297,Lumpy
84596J,MIXED NUTS LIGHT GREEN BOWL,635,27.608695652173914,44.8053762302074,23,201048,201121,74,3.217391304347826,1.622871894952394,Lumpy
84596L,BISCUITS SMALL BOWL LIGHT BLUE,1234,32.473684210526315,38.129038974078156,38,201048,201137,90,2.3684210526315788,1.1741519295097,Lumpy
84596b,SMALL DOLLY MIX DESIGN ORANGE BOWL,7,3.5,0.7071067811865476,2,201049,201051,3,1.5,0.20203050891044216,Intermitent
84596e,SMALL LICORICE DES PINK BOWL,10,3.3333333333333335,3.2145502536643185,3,201048,201050,3,1.0,0.9643650760992954,Eratic
84596f,SMALL MARSHMALLOWS PINK BOWL,16,1.6,1.07496769977314,10,201107,201149,43,4.3,0.6718548123582125,Lumpy
84597B,damages,22,3.142857142857143,9.839183086492689,7,201050,201126,77,11.0,3.1306491638840375,Lumpy
84597C,RETRO PINK BALL ASHTRAY ,28,2.1538461538461537,7.459291229133345,13,201048,201126,79,6.076923076923077,3.4632423563833385,Lumpy
84600,NEW BAROQUE JEWELLERY BOX ,52,2.6,2.643761275949575,20,201050,201149,100,5.0,1.0168312599806058,Lumpy
84609,TALL ROCOCO CANDLE HOLDER,62,3.4444444444444446,8.859838148981266,18,201048,201149,102,5.666666666666667,2.57221107551069,Lumpy
84616,SILVER ROCCOCO CHANDELIER,11,1.2222222222222223,1.7873008824606014,9,201050,201147,98,10.88888888888889,1.4623370856495828,Lumpy
84617,NEW BAROQUE BLACK BOXES,3,1.0,0.0,3,201101,201146,46,15.333333333333334,0.0,Intermitent
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,458,17.615384615384617,20.670901137738383,26,201048,201149,102,3.923076923076923,1.173457269827943,Lumpy
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,368,17.523809523809526,24.231423911151087,21,201048,201140,93,4.428571428571429,1.3827714731906868,Lumpy
84629,WHITE 3 FRAME BIRDS AND TREE ,17,2.125,2.748376143938713,8,201117,201133,17,2.125,1.2933534795005708,Lumpy
84631,FRUIT TREE AND BIRDS WALL PLAQUE,6,0.4,5.852960179015645,15,201049,201126,78,5.2,14.632400447539112,Lumpy
84632,DECORATIVE HANGING SHELVING UNIT,5,1.0,0.7071067811865476,5,201104,201129,26,5.2,0.7071067811865476,Lumpy
84637,KITCHEN FLOWER POTS WALL PLAQUE,116,3.7419354838709675,2.5944523113171543,31,201049,201138,90,2.903225806451613,0.6933450142313085,Lumpy
84638,SMALL KITCHEN FLOWER POTS PLAQUE,32,1.4545454545454546,4.615989526348528,22,201049,201142,94,4.2727272727272725,3.173492799364613,Lumpy
84658,WHITE STITCHED CUSHION COVER,59,3.6875,2.1203380233664,16,201048,201149,102,6.375,0.5750069215908882,Lumpy
84659A,WHITE TRAVEL ALARM CLOCK,298,9.933333333333334,10.566483554742499,30,201048,201147,100,3.3333333333333335,1.0637399551754194,Lumpy
84660A,WHITE STITCHED WALL CLOCK,833,39.666666666666664,50.53348724690721,21,201050,201140,91,4.333333333333333,1.273953460006064,Lumpy
84660B,BLACK STITCHED WALL CLOCK,709,33.76190476190476,44.71789883470014,21,201049,201135,87,4.142857142857143,1.3245075818458434,Lumpy
84660C,PINK STITCHED WALL CLOCK,641,33.73684210526316,48.903353787812,19,201048,201136,89,4.684210526315789,1.449553388406284,Lumpy
84660a,WHITE STITCHED WALL CLOCK,4,2.0,1.4142135623730951,2,201122,201125,4,2.0,0.7071067811865476,Lumpy
84660b,BLACK STITCHED WALL CLOCK,2,1.0,0.0,2,201049,201136,88,44.0,0.0,Intermitent
84660c,PINK STITCHED WALL CLOCK,18,1.2857142857142858,0.7262730392025628,14,201049,201132,84,6.0,0.5648790304908822,Lumpy
84661A,WHITE SQUARE TABLE CLOCK,104,8.0,16.99509733227007,13,201101,201149,49,3.769230769230769,2.124387166533759,Lumpy
84661B,BLACK SQUARE TABLE CLOCK,115,6.764705882352941,10.662606457643845,17,201048,201149,102,6.0,1.5762113893908292,Lumpy
84661C,PINK SQUARE TABLE CLOCK,71,7.1,15.205627613193448,10,201102,201149,48,4.8,2.1416376919990774,Lumpy
84663A,GRASS HOPPER WOODEN WALL CLOCK ,289,10.703703703703704,23.719214565434907,27,201048,201147,100,3.7037037037037037,2.2159819836219463,Lumpy
84665,SQUARE CHERRY BLOSSOM CABINET,70,3.6842105263157894,7.6088591025268215,19,201049,201147,99,5.2105263157894735,2.065261756400137,Lumpy
84666,SQUARE CHERRY BLOSSOM CABINET,19,4.75,2.5,4,201050,201116,67,16.75,0.5263157894736842,Lumpy
84673A,PINK FLY SWAT,92,4.6,5.215361924162119,20,201050,201147,98,4.9,1.1337743313395912,Lumpy
84673B,BLUE FLY SWAT,179,4.7105263157894735,5.807301530561018,38,201048,201149,102,2.6842105263157894,1.2328349617950765,Lumpy
84674,FLYING PIG WATERING CAN,190,5.428571428571429,6.856880247072213,35,201048,201149,102,2.914285714285714,1.2631095191975128,Lumpy
84675,FROG KING WATERING CAN,11,3.6666666666666665,1.5275252316519468,3,201101,201103,3,1.0,0.41659779045053097,Smooth
84678,CLASSICAL ROSE SMALL VASE,106,10.6,22.301968024768076,10,201048,201113,66,6.6,2.10395924761963,Lumpy
84679,CLASSICAL ROSE TABLE LAMP,6,3.0,1.4142135623730951,2,201125,201149,25,12.5,0.47140452079103173,Intermitent
84683,CLASSICAL ROSE CANDLESTAND,186,18.6,22.041375234368253,10,201048,201118,71,7.1,1.1850201738907662,Lumpy
84685,BEACH HUT KEY CABINET,47,4.2727272727272725,4.268276211561504,11,201048,201120,73,6.636363636363637,0.998958262280352,Lumpy
84686,BEACH HUT MIRROR,83,13.833333333333334,20.52721770398187,6,201114,201128,15,2.5,1.4838952557095326,Lumpy
84687,BEACH HUT SHELF W 3 DRAWERS,77,4.529411764705882,5.161366668078615,17,201108,201146,39,2.2941176470588234,1.1395225111342397,Lumpy
84688,BEACH HUT DESIGN BLACKBOARD,55,4.583333333333333,9.169696468985945,12,201049,201128,80,6.666666666666667,2.0006610477787516,Lumpy
84689,S/2 BEACH HUT TREASURE CHESTS,8,2.6666666666666665,2.0816659994661326,3,201101,201118,18,6.0,0.7806247497997998,Lumpy
84691,PACK 20 DOLLY PEGS,244,48.8,42.722359485402954,5,201108,201122,15,3.0,0.8754581861762901,Lumpy
84692,BOX OF 24 COCKTAIL PARASOLS,7884,148.75471698113208,83.41368308256823,53,201048,201149,102,1.9245283018867925,0.5607464742993551,Lumpy
84706D,CHERRY BLOSSOM TABLE CLOCK ,3,0.75,3.9475730941090035,4,201049,201125,77,19.25,5.263430792145338,Lumpy
84706F,RED PEONY TABLE CLOCK,16,1.6,0.6992058987801011,10,201127,201147,21,2.1,0.4370036867375632,Intermitent
84707A,SILVER JEWELLED MIRROR TRINKET TRAY,95,4.130434782608695,6.261747852317906,23,201049,201149,101,4.391304347826087,1.516002111613809,Lumpy
84707B,PINK JEWELLED MIRROR TRINKET TRAY,34,2.6153846153846154,3.8196522864972393,13,201048,201149,102,7.846153846153846,1.4604552860136504,Lumpy
84708B,PINK JEWELLED PHOTO FRAME ,57,3.5625,3.6872528165740595,16,201105,201149,45,2.8125,1.035018334476929,Lumpy
84709B,PINK OVAL JEWELLED MIRROR,26,2.888888888888889,1.8333333333333333,9,201048,201126,79,8.777777777777779,0.6346153846153846,Lumpy
84711A,SILVER OVAL SHAPE TRINKET BOX,25,2.0833333333333335,1.0836246694508318,12,201049,201148,100,8.333333333333334,0.5201398413363992,Lumpy
